region_id,date,beans (kidney red),beans (white),eggs,exchange rate (unofficial),fuel (diesel),fuel (gas),fuel (petrol-gasoline),lentils,milling cost (wheat),oil (vegetable),onions,"peas (yellow, split)",potatoes,rice (imported),salt,sugar,tomatoes,wage (non-qualified labour),wage (qualified labour),wheat,wheat flour
al bayda,2021-11-30,4.96,2.48,0.24,2.3993001,2.1600001,18.0,1.7,3.6800001,8.0,4.2519999,1.52,,1.36,4.0,0.72,2.1600001,1.92,21.6,44.8,1.152,1.568
al bayda,2021-12-31,5.5690999,2.8526001,0.24,2.4014001,1.6842999,18.003599,1.8764,4.0008001,8.0016003,4.1528001,1.2322,,1.1921999,3.9528,0.80019999,1.9524,2.8326001,24.004801,47.009399,1.1322,1.6003
al bayda,2022-01-31,1.2361,0.69859999,0.0589,0.58890003,0.7859,3.3596001,0.90789998,0.88410002,2.6742001,0.98930001,0.33840001,,0.32120001,0.9673,0.1965,0.47620001,0.48710001,5.8941002,11.7063,0.29030001,0.39289999
al bayda,2022-02-28,4.8670998,2.8002,0.24,2.3994,3.0251999,39.1731,3.1953001,3.6670001,11.7676,4.302,1.2668,,1.3001,3.9335999,0.63510001,1.9335001,1.7335,24.0019,49.337299,1.1901,1.6001
al bayda,2022-03-31,4.0320001,2.9,0.24,2.4022999,4.7319999,46.167999,3.668,3.7160001,11.668,5.4239998,1.6,,1.684,3.924,0.59200001,2.052,1.732,24.332001,48.0,1.38,1.768
al bayda,2022-04-30,4.2832999,3.1,0.24,2.2068999,3.5667,53.75,3.3333001,4.3167,12.0,5.2049999,1.6,,2.0,3.9916999,0.6067,2.1041999,2.2667,25.5,49.5,1.4,1.8558
al bayda,2022-05-31,0.95649999,0.79540002,0.060400002,0.55839998,0.91460001,9.6324997,0.65450001,1.1277,3.0207,1.2405,0.43630001,,0.50340003,0.99010003,0.151,0.5169,0.80220002,6.8467999,12.7539,0.35210001,0.4531
al bayda,2022-06-30,4.4004998,3.2337,0.25,2.2204001,3.1004,24.6696,2.5202999,4.4671998,12.0014,4.8955998,1.7002,,1.8336,3.9338,0.60009998,2.0836,2.0502,28.003401,51.0061,1.3918,1.8236001
al bayda,2022-07-31,6.1174002,3.3336999,0.33,2.223,3.5004001,20.002399,2.8002999,4.5672002,12.0014,4.9106002,1.9335999,,1.8002,3.9338,0.60009998,2.0169001,1.4835,28.003401,52.3396,1.3472,2.0002
al bayda,2022-08-31,6.1072001,3.5469999,0.32,2.2249,2.9082,20.0016,2.4802001,4.5869999,10.4008,4.7136998,2.3202,,1.8802,3.9737,0.6,2.0002,1.5335,28.002199,52.0042,1.3313,2.0002
al bayda,2022-09-30,6.2006998,3.8004999,0.32,2.2283001,2.7502999,20.002399,2.3503001,5.1506,10.0012,4.5172,2.8836999,,1.9169,3.9505,0.60009998,2.0002,1.5502,28.003401,53.839802,1.3328,2.0002
al bayda,2022-10-31,1.3444,0.75480002,0.0708,0.49270001,0.57050002,4.4225001,0.48210001,1.1852,2.1640999,0.85769999,0.6074,,0.50120002,0.8757,0.1327,0.4393,0.41569999,6.2210002,11.9113,0.313,0.44229999
al bayda,2022-11-30,6.0692,3.2686999,0.32010001,2.2284,2.5005,20.004,2.1004,5.1329999,9.4338999,3.5527,2.2685001,,2.4844999,3.7528,0.60009998,1.9524,1.1002001,28.0056,54.678902,1.3203,1.9844
al bayda,2022-12-31,5.7891002,3.2198999,0.32030001,2.2300999,2.4775,20.02,2.0771,5.2052002,6.8401999,3.4184,2.0687001,,2.0687001,3.8038001,0.6006,1.9852999,1.0844001,28.3617,56.056099,1.3153,1.9686
al bayda,2023-01-31,1.1626,0.63609999,0.065399997,0.45339999,0.4905,4.0878,0.40880001,1.1086,1.3809,0.67449999,0.3998,,0.38589999,0.76770002,0.1226,0.40880001,0.2183,5.723,11.4459,0.26159999,0.36300001
al bayda,2023-02-28,5.4671001,3.0669,0.32,2.1754999,2.4001999,20.0016,2.0002,4.8003998,8.0005999,3.2869,1.4668,,2.0002,3.7335999,0.56,2.0002,1.8668,28.002199,54.671001,1.1921,1.6668
al bayda,2023-03-31,5.5682001,3.4676001,0.32010001,2.1773,2.4007001,20.4391,2.0006001,4.4345999,7.5021,3.2825999,1.4004,,2.1006,3.8843999,0.57349998,2.0006001,1.7672,28.007799,55.348801,1.189,1.6505001
al bayda,2023-04-30,1.155,0.7227,0.0545,0.43349999,0.46610001,4.1675,0.3951,0.90509999,1.6548001,0.63389999,0.25330001,,0.4086,0.7633,0.1175,0.40529999,0.2904,5.7413001,11.2124,0.2352,0.3276
al bayda,2023-05-31,5.6278,3.5474,0.26409999,2.1217,2.2004001,20.7775,1.9004,4.4541998,7.9482999,3.1126001,1.2136,,1.707,3.7741001,0.58139998,2.0271001,1.507,28.0056,55.344398,1.0818,1.6003
al bayda,2023-06-30,5.5678,3.5339999,0.25670001,2.1094,2.0004001,21.187599,1.8504,4.3674998,8.0016003,3.0655999,1.2002,,1.1502,3.7174001,0.58340001,2.0337,1.2836,28.1723,55.677799,1.0649,1.4636
al bayda,2023-07-31,1.0181,0.63510001,0.045,0.3757,0.3211,4.0011001,0.3211,0.7755,1.3083,0.51670003,0.2141,,0.2212,0.6494,0.1042,0.37110001,0.2236,4.9955001,9.8957996,0.1857,0.2498
al bayda,2023-08-31,5.6356001,3.5681,0.24339999,2.1050999,1.8006999,23.709499,1.8006999,4.2684002,8.0031996,2.8778,1.2005,,1.2505,3.4514,0.59359998,2.2676001,1.2338001,29.0116,56.0224,1.0354,1.4006
al bayda,2023-09-30,5.6743999,3.6215999,0.24529999,2.1070001,1.8025,23.932501,1.8025,4.3059001,7.6771002,2.8789001,1.2183,,1.4852999,3.4212999,0.59079999,2.4033,1.5187,30.374599,56.076302,1.0233999,1.4019001
al bayda,2023-10-31,0.96880001,0.62019998,0.041900001,0.3556,0.30559999,4.0426002,0.30559999,0.72430003,1.3581001,0.48550001,0.21960001,,0.258,0.59530002,0.101,0.40740001,0.2331,5.1155,9.5066996,0.17569999,0.23989999
al bayda,2023-11-30,5.6671,3.6336,0.2467,2.1006,1.8752,23.4352,1.8752,4.4004002,7.8339,2.8185,1.1834,,1.2668,3.3503001,0.59670001,2.4001999,1.1334,30.6691,56.004501,1.0021,1.4001
al bayda,2023-12-31,5.6327,3.6684,0.244,2.0997,1.9002,22.070601,1.9002,4.1325002,8.0010004,2.7683001,1.8002,,1.2321,3.4003999,0.59210002,2.4003,1.4842,32.003799,56.006699,0.98409998,1.4002
al bayda,2024-01-31,5.4006,3.7323999,0.232,2.0987999,1.9002,22.0026,1.9002,4.0685,8.0010004,3.6164,3.0004001,,1.2682,3.5683999,0.59210002,2.3002999,1.4322,31.3358,56.006699,0.97610003,1.4002
al bayda,2024-02-29,4.8323998,3.7003,0.208,2.1024001,1.9002,23.8699,1.9002,4.2683001,8.0005999,4.0002999,2.0682001,,1.0001,3.8683,0.588,2.2002001,0.82810003,29.334299,56.004501,0.96810001,1.4321001
al bayda,2024-03-31,4.7684002,3.8683,0.2,2.1045001,1.9002,24.0019,1.9002,4.2003002,8.0005999,4.0682998,2.0002,,0.80010003,3.8683,0.588,2.2681999,0.76810002,30.6705,56.004501,0.9641,1.4681
al bayda,2024-04-30,4.8337002,3.7335999,0.2,2.1068001,1.9002,23.868601,1.9002,4.2003002,8.0005999,4.0669999,2.3002,,0.90009999,3.8670001,0.5934,2.2669001,0.96679997,30.6691,56.004501,0.9641,1.4668
al bayda,2024-05-31,4.3670001,3.6670001,0.2033,2.1126001,1.9002,24.0019,1.9002,3.9335999,8.0005999,3.3922999,1.8001,,0.88010001,3.9003,0.5934,2.1001999,0.48339999,28.669001,56.004501,0.96310002,1.4001
al dhale'e,2020-07-31,,2.0137,0.28189999,3.0306001,1.3743,14.7,1.2686,2.0137,6.0411,3.0709,2.2151,,1.8123,4.5307999,0.3222,1.8123,3.4233,32.219101,48.328602,1.0874,1.2988
al dhale'e,2020-08-31,,0.6724,0.092900001,0.99199998,0.4867,4.4829001,0.4147,0.6724,2.0493,0.9558,0.64039999,,0.57639998,1.4409,0.092900001,0.58600003,1.0567,10.2467,15.37,0.36059999,0.40990001
al dhale'e,2020-09-30,,2.4066999,0.32089999,3.2681999,1.6346,14.0393,1.3437999,2.4066999,6.0167999,3.1087,2.507,,2.4066999,4.8134999,0.40110001,1.8552001,5.0139999,32.089901,48.1348,1.1210999,1.3738
al dhale'e,2020-10-31,4.8674002,2.4337001,0.32449999,3.3431001,1.6468,14.1965,1.3588001,2.4337001,6.7332001,3.1435001,3.4072001,,2.9203999,4.8674002,0.40560001,1.8253,5.5163002,32.4491,48.673599,1.1909,1.4196
al dhale'e,2020-11-30,1.397,0.69849998,0.093099996,0.98629999,0.4526,4.0745001,0.39140001,0.69849998,2.2701001,0.95020002,0.90219998,,1.1059,1.397,0.1339,0.55299997,1.0477,9.3132,13.9697,0.34279999,0.41330001
al dhale'e,2020-12-31,5.1615,2.6314001,0.3441,3.3155,1.6345,14.1689,1.4017,2.6314001,8.0965004,3.5422001,3.2386,,4.0482998,5.2627001,0.4858,2.0039001,1.6698999,32.386002,48.579102,1.2651,1.5484999
al dhale'e,2021-01-31,4.8666,2.4333,0.3346,3.3566,1.6425,14.1942,1.3941,2.4333,8.1110001,3.5130999,1.5714999,,3.2444,4.8666,0.4664,1.9263999,1.0139,32.443802,48.665699,1.2572,1.4701
al dhale'e,2021-02-28,5.0577002,2.4277,0.354,3.4906001,2.1900001,14.1614,1.6943001,2.7311001,8.0923004,4.0208001,1.6185,,2.2254,4.9565001,0.48550001,2.0230999,1.6185,32.368999,48.553501,1.3089,1.6993999
al dhale'e,2021-03-31,5.2593002,3.2365,0.40459999,3.5864,2.7409,15.5757,2.2098999,3.0342,8.7993002,4.8548002,1.7194,,2.8318999,5.1581998,0.48550001,2.0228,1.8205,32.365101,48.5476,1.4301,1.7395999
al dhale'e,2021-04-30,5.2600002,3.2369001,0.3743,3.5125,2.5035,17.600599,2.0634999,2.8322999,8.0923004,5.0829,1.2138,,2.8322999,5.2600002,0.48550001,2.4277,2.4277,32.368999,48.553501,1.4505,1.7398
al dhale'e,2021-05-31,1.4364001,0.88389999,0.1017,1.0028,0.64969999,5.1048002,0.64090002,0.88389999,2.4309001,1.4475,0.3757,,0.55250001,1.5247999,0.13259999,0.663,0.55250001,8.8395004,13.2592,0.40400001,0.49059999
al dhale'e,2021-06-30,5.5899,3.2523,0.40650001,3.7897999,2.424,19.107201,2.3376,3.2523,8.9438,5.6915002,1.6260999,,2.1343,5.7932,0.4878,2.6424999,2.2360001,32.522999,48.7845,1.5601,1.8701
al dhale'e,2021-07-31,5.6005998,3.3278999,0.42210001,3.984,2.4593999,19.074699,2.3336,3.3278999,8.9286003,5.9050002,1.6234,,2.5162001,5.6817999,0.52759999,2.8815,1.5422,32.467499,48.701302,1.6030999,1.9643
al dhale'e,2021-08-31,1.4575,0.88929999,0.1038,0.99129999,0.65219998,4.6441002,0.60399997,0.88929999,2.1738,1.6267,0.54350001,,0.69169998,1.4822,0.13339999,0.7658,0.69169998,7.9049001,11.8573,0.41010001,0.4941
al dhale'e,2021-09-30,7.6954002,4.0882001,0.4729,4.3997998,2.7375,18.8377,3.0020001,3.6874001,9.7796001,6.7255001,2.5651,,2.8055999,6.3326998,0.5772,3.5671,3.6874001,32.064098,48.096199,1.7956001,2.2846
al dhale'e,2021-10-31,9.1108999,4.4053001,0.60070002,5.0458999,3.4040999,18.822599,3.8847001,3.9047,10.2123,8.4251003,2.503,,3.3039999,6.9082999,0.60070002,4.5555,4.0047998,40.0481,80.0961,2.2827001,2.7032001
al dhale'e,2021-11-30,11.88,6.08,0.68,5.9393001,4.4759998,20.879999,4.5,4.8800001,10.2,9.552,3.32,,3.6,7.8400002,0.732,5.2,6.6,40.0,80.0,2.6440001,3.3800001
al dhale'e,2021-12-31,12.0704,7.6855001,0.68409997,4.8318,3.8527999,23.8048,3.9528,6.2012,9.1857996,8.4537001,3.0006001,,3.1006,7.8536,0.85219997,4.9530001,5.8011999,40.007999,80.015999,2.4805,3.8527999
al dhale'e,2022-01-31,2.947,1.9647,0.14740001,1.0733,1.0151,5.4029002,1.0477999,6.2012,2.4559,1.8411,0.55669999,,0.68760002,1.6864001,0.1965,0.98229998,0.91689998,9.8234997,19.646999,0.52880001,0.76950002
al dhale'e,2022-02-28,12.001,8.2507,0.73339999,4.4874001,4.8670998,22.001801,4.9421,6.0005002,10.0008,8.0256004,2.0002,,2.7002001,7.3006001,0.7834,3.8002999,3.1001999,40.003201,80.006401,2.1652,2.7376001
al dhale'e,2022-03-31,12.1,7.552,0.8,4.9703999,5.9520001,24.667999,4.8759999,7.652,12.5,10.64,2.1,,3.2,7.388,0.83200002,4.02,3.5,40.0,80.0,2.7119999,3.3800001
al dhale'e,2022-04-30,12.084,8.1160002,0.7,3.8202,5.5320001,28.8,4.592,8.052,12.5,8.2399998,2.4,,3.4,7.2680001,0.9,3.6600001,4.1,40.0,80.0,2.4159999,3.1440001
al dhale'e,2022-05-31,3.0609,1.9232,0.17120001,1.0,1.2083,6.9475002,1.029,2.0137999,3.0207,2.0762,0.76520002,,1.017,1.7691,0.2386,0.8951,1.46,10.0689,20.137699,0.61919999,0.7834
al dhale'e,2022-06-30,12.3015,7.6009002,0.80010003,4.3565001,5.4506998,29.6702,5.1506,8.0010004,13.5016,8.6059999,3.8004999,,3.4003999,7.2674999,0.9501,3.7404001,5.0005999,55.006599,95.011398,2.4453001,3.2437
al dhale'e,2022-07-31,12.0014,7.8509002,0.9501,4.5316,6.0007,29.0035,5.4006,8.651,14.0017,8.5344,6.1006999,,3.8004999,7.6142001,1.0668,3.8471,5.0005999,60.007198,100.012,2.5803001,3.3550999
al dhale'e,2022-08-31,12.001,7.6406002,0.86669999,4.5921998,5.6764998,28.002199,5.0724001,8.8007002,14.0011,8.1687002,5.2803998,,4.0002999,8.0005999,1.0534,3.9897001,4.6403999,76.006104,112.009,2.8122001,3.6963
al dhale'e,2022-09-30,12.0014,7.6009002,0.80010003,4.5253,5.2255998,28.003401,5.0256,8.8010998,14.0017,7.5841999,5.8007002,,4.0005002,8.0010004,1.0335,4.0005002,4.2005,80.009598,120.0144,2.8053,3.6503999
al dhale'e,2022-10-31,2.6299,1.6717,0.1769,1.0085,1.1513,6.5453,1.0617,1.9223,3.0957999,1.3456,1.2323999,,0.9199,1.7690001,0.1946,0.88450003,1.1499,17.690001,26.535,0.60320002,0.79610002
al dhale'e,2022-11-30,11.4343,7.2013998,0.80019999,4.5839,4.777,28.505699,4.0767999,8.1015997,14.0028,5.9211998,4.0008001,,5.7010999,8.0016003,1.0161999,4.0008001,3.4007001,80.015999,120.024,2.6524999,3.5527
al dhale'e,2022-12-31,11.2112,6.2062001,0.80080003,4.6666999,4.6046,28.194901,4.0541,8.0080004,14.014,5.9059,4.0040002,,5.0050001,8.0080004,1.0511,4.0040002,1.3347,80.080101,120.1201,2.6176,3.4201
al dhale'e,2023-01-31,2.2892001,1.3138,0.1635,1.008,0.96060002,5.723,0.84210002,1.6351,2.8615,1.3277,0.6541,,0.91570002,1.6785001,0.24529999,0.8527,0.3107,16.351299,24.526899,0.55269998,0.73580003
al dhale'e,2023-02-28,11.2009,6.7005,0.80010003,4.9493999,4.6504002,28.002199,4.1002998,8.0005999,14.0011,6.4317999,3.1001999,,4.8003998,8.4006996,1.2000999,4.2023001,2.7002001,80.006401,120.0096,2.6301999,3.6003001
al dhale'e,2023-03-31,11.2031,6.8018999,0.80019999,4.9650998,4.7512999,28.207899,4.1845002,8.0022001,14.0039,6.2434001,2.9008,,4.6012998,8.4689999,1.2003,4.4011998,4.2012,80.0224,120.0336,2.5107,3.6010001
al dhale'e,2023-04-30,2.2695,1.3779,0.1621,0.97589999,0.95240003,5.6738,0.85110003,1.6210999,2.8369,1.2462,0.58759999,,0.97259998,1.7055,0.2432,0.88150001,0.71939999,16.210699,24.316099,0.51059997,0.7295
al dhale'e,2023-05-31,11.0422,6.8014002,0.80019999,5.0987,4.6409001,28.0056,4.2007999,8.0016003,14.0028,6.1279001,3.1206,,3.6807001,8.4017,1.2002,4.7343001,5.2010002,80.015999,120.024,2.4484999,3.4407001
al dhale'e,2023-06-30,10.5354,6.8014002,0.80019999,5.3916998,4.5258999,27.505501,4.2758999,8.0016003,14.0028,6.1262002,3.0006001,,3.2005999,8.7017002,1.2002,5.0510001,7.0014,80.015999,120.024,2.4254999,3.4007001
al dhale'e,2023-07-31,1.8555,1.2132,0.1427,1.0077,0.78500003,4.6385999,0.77069998,1.4273,2.4977,1.1562999,0.71359998,,0.62800002,1.6128,0.2141,0.9206,1.4273,14.2727,21.4091,0.4346,0.63510001
al dhale'e,2023-08-31,10.4042,6.8027,0.8003,5.6796999,4.9970002,26.010401,4.5517998,8.0031996,14.0056,6.5475998,3.8015001,,4.0015998,9.0368996,1.2005,5.2020998,6.5026002,80.031998,120.048,2.441,3.6013999
al dhale'e,2023-09-30,10.5143,6.8092999,0.9012,5.7823,6.0082002,26.0354,4.7564998,8.1110001,15.5211,6.5405998,3.6048999,,5.4074001,9.3127003,1.2016,5.3572998,3.2044001,80.108902,120.1634,2.4433,3.6048999
al dhale'e,2023-10-31,1.8334,1.1544,0.1358,0.99470001,0.9982,4.4137998,0.84200001,1.426,2.7162001,1.1062,0.67909998,,1.0186,1.4802999,0.20370001,0.91900003,0.584,13.581,20.3715,0.41420001,0.61110002
al dhale'e,2023-11-30,10.8009,7.1339002,0.80010003,6.0493999,5.8004999,26.0021,5.3120999,8.434,16.001301,6.6222,6.0005002,,4.5004001,8.6007004,1.2000999,5.6004,4.5004001,80.006401,120.0096,2.5002,3.6003001
al dhale'e,2023-12-31,10.7013,6.8007998,0.80010003,6.1171999,5.5007,26.003099,5.3846002,8.4329996,16.0019,6.5847998,7.5008998,,3.4003999,9.6012001,1.2000999,5.8007002,7.0008001,80.009598,120.0144,2.4802999,3.6004
al dhale'e,2024-01-31,11.2013,7.0008001,0.80010003,6.2181001,5.4006,27.003201,5.4006,8.8010998,16.0019,7.3929,8.0010004,,3.4003999,9.6012001,1.2000999,6.4008002,3.0004001,80.009598,120.0144,2.5002999,3.6004
al dhale'e,2024-02-29,11.0009,8.4006996,0.80010003,6.5774999,5.4004002,26.0021,5.4404001,9.0007,16.001301,7.5325999,6.0005002,,4.0002999,9.7327995,1.2321,6.7005,2.8002,80.006401,120.0096,2.6602001,3.8002999
al dhale'e,2024-03-31,11.4009,8.0005999,0.80010003,6.6009998,5.3604002,26.0021,5.4004002,9.2006998,16.001301,7.5005999,6.0005002,,3.1001999,10.4008,1.2681,6.6005001,3.4003,80.006401,120.0096,2.6401999,3.6003001
al dhale'e,2024-04-30,11.6009,9.2006998,0.80010003,6.6813998,5.4004002,28.002199,5.4004002,9.6007996,16.001301,7.5672998,6.0005002,,3.2003,10.4008,1.2000999,6.4671998,3.6003001,80.006401,120.0096,2.6602001,3.6003001
al dhale'e,2024-05-31,12.001,9.0007,0.80010003,6.835,5.4004002,28.002199,28.002199,9.6007996,16.001301,7.6005998,4.0002999,,3.0002,10.4008,1.2000999,6.0005002,3.0002,80.006401,120.0096,2.7202001,3.8002999
al hudaydah,2020-07-31,,1.1579,0.2014,2.4295001,1.7418,26.077299,2.7939999,3.2219,7.652,2.9198999,1.2082,0.80549997,1.3089,3.6245999,0.60409999,1.4096,1.5606,14.0959,28.1917,1.0068001,1.0068001
al hudaydah,2020-08-31,,0.28819999,0.0704,0.76560003,0.4355,8.4534998,0.65640002,1.0407,2.5617001,0.9206,0.4483,0.25619999,0.51230001,1.1848,0.1921,0.4483,0.64039999,4.4829001,8.9658003,0.32659999,0.34259999
al hudaydah,2020-09-30,,1.2034,0.24070001,2.4277999,2.1059,22.864,2.1008999,3.2090001,6.0167999,2.4619,1.7048,0.80220002,1.5042,3.6101,0.65179998,1.4039,2.507,14.0393,28.0786,1.0429,1.1231
al hudaydah,2020-10-31,4.4618001,1.3791,0.219,2.4798999,2.8067999,30.745501,2.3443999,3.2449,6.0841999,2.3687999,1.7036,0.81120002,1.6224999,3.6505001,0.77069998,1.4196,3.0827,14.1965,28.393,1.0465,1.1195
al hudaydah,2020-11-30,1.2806,0.4366,0.069799997,0.69989997,0.41330001,8.4399996,0.3434,0.93129998,1.7462,0.64029998,0.4657,0.23280001,0.61119998,1.0477,0.23280001,0.4075,0.58209997,4.1036,8.1490002,0.30270001,0.30849999
al hudaydah,2020-12-31,4.4531002,2.0747001,0.2429,2.4431,1.7812001,29.0968,1.5585999,3.2892001,6.0724001,2.2569001,1.6193,0.80970001,1.6193,3.6434,0.80970001,1.427,1.7205,13.1568,30.3619,1.0424,1.0525
al hudaydah,2021-01-31,4.461,1.8757,0.2737,2.4093001,1.4448,20.682899,1.2014,3.2444,6.0832,2.266,1.825,0.81110001,1.825,3.6499,0.81110001,1.4296,0.81110001,13.1803,29.402201,1.0544,1.0544
al hudaydah,2021-02-28,4.4506998,1.4161,0.27309999,2.4115,2.6501999,31.3575,2.6300001,3.2369001,6.0692,2.5186999,1.6185,0.80919999,1.5678999,3.6415,0.80919999,1.4161,0.80919999,14.1614,29.8402,1.052,1.052
al hudaydah,2021-03-31,4.4502001,2.5285001,0.2832,2.4266,3.3882,37.4221,3.2871001,3.2365,6.0685,3.3882,1.5171,0.80909997,1.5171,3.6410999,0.80909997,1.416,0.80909997,14.1597,30.3423,1.0519,1.1328
al hudaydah,2021-04-30,4.3495998,2.5288,0.2832,2.4094999,3.3886001,36.4151,3.1863,3.2369001,6.0692,3.3381,1.4161,0.80919999,1.6185,3.6415,0.80919999,1.4161,1.5173,13.1499,30.3459,1.052,1.1329
al hudaydah,2021-05-31,1.2154,0.70719999,0.077299997,0.65740001,0.663,7.6461,0.60769999,0.88389999,1.6574,0.99440002,0.3978,0.221,0.3978,0.99440002,0.221,0.3867,0.30939999,3.7567999,8.2869997,0.28729999,0.30050001
al hudaydah,2021-06-30,4.4719,2.5409,0.28459999,2.4189,2.3629999,30.287001,2.0072999,3.2523,6.0981002,3.2725999,1.4229,0.81309998,1.2704,3.6587999,0.81309998,1.4229,1.118,14.2288,30.490299,1.057,1.1382999
al hudaydah,2021-07-31,4.4643002,2.5974,0.2841,2.4147999,2.638,36.931801,2.3945,3.3685,6.0876999,3.4091001,1.6234,0.81169999,1.2581,3.8148999,0.81169999,1.4205,1.0958,14.2045,30.438299,1.0552,1.1364
al hudaydah,2021-08-31,1.1363,0.72869998,0.069200002,0.58829999,0.667,7.9542999,0.59289998,0.88929999,1.4822,0.95719999,0.39520001,0.19760001,0.30880001,0.93870002,0.21,0.4323,0.29640001,3.7054,7.2873001,0.26179999,0.27669999
al hudaydah,2021-09-30,4.8095999,2.9658999,0.28060001,2.4017999,2.3647001,34.468899,2.2644999,3.6874001,6.8136001,3.9479001,1.483,0.80159998,1.2024,3.8477001,0.92180002,1.8838,1.6032,14.8297,30.460899,1.0901999,1.4028
al hudaydah,2021-10-31,5.1061001,3.2038,0.28029999,2.4033,2.3527999,44.052898,2.2776999,4.0047998,6.0071998,4.0047998,1.6019,0.801,1.5017999,4.0047998,1.0513,1.8522,2.1025,16.019199,32.038399,1.2014,1.6019
al hudaydah,2021-11-30,5.2,3.2,0.28,2.4,2.352,44.0,2.348,4.0,6.0,4.1,1.6,1.24,1.28,3.84,0.84,1.8,1.92,17.6,33.599998,1.28,1.6
al hudaydah,2021-12-31,5.7010999,3.2005999,0.24,2.4030001,2.2804999,29.0058,2.2404001,4.0008001,7.8016,4.2048001,1.3523,1.8523999,1.1522,3.4007001,0.50010002,1.8004,2.9006,17.003401,36.007198,1.2523,1.6003
al hudaydah,2022-01-31,1.5881,0.98229998,0.0589,0.58969998,1.0544,7.8587999,1.0184,1.2115999,2.1939001,1.0429,0.262,0.44209999,0.262,0.7859,0.098200001,0.44209999,0.27829999,4.4205999,8.8410997,0.34380001,0.39289999
al hudaydah,2022-02-28,6.0005002,4.0002999,0.26,2.404,2.4102001,49.003899,2.0452001,4.8003998,9.7007999,4.5604,1.1501,1.8001,1.2000999,3.2003,0.4,1.8001,1.1501,17.5014,36.002899,1.4001,1.6001
al hudaydah,2022-03-31,6.0,4.0,0.26,2.4054,5.2719998,73.0,3.796,4.8,10.2,5.592,1.2,1.8,1.7,3.352,0.552,1.8,1.7,18.0,36.0,1.552,1.9
al hudaydah,2022-04-30,5.8,4.0,0.25,2.224,3.625,39.200001,2.7049999,4.6,9.2,4.7,1.2,1.8,2.3,3.4,0.65,1.8,2.4,14.45,36.0,1.6,1.65
al hudaydah,2022-05-31,1.4902,1.0069,0.062399998,0.55970001,0.88609999,7.2495999,0.63639998,1.168,2.4165001,1.2183,0.3222,0.4531,0.52359998,0.876,0.151,0.4833,0.84579998,4.5310001,9.0620003,0.40279999,0.433
al hudaydah,2022-06-30,6.0007,4.0005002,0.3,2.2316999,3.6254001,49.005901,2.5603001,4.8006001,9.5010996,4.8555999,1.5502,1.8002,1.5502,3.6004,0.60009998,2.2502999,2.5002999,18.002199,36.004299,1.6002001,1.9502
al hudaydah,2022-07-31,6.2006998,4.0005002,0.32,2.2314999,3.5004001,23.6028,2.8002999,4.8006001,8.6676998,4.6956,1.7002,2.0002,1.9502,3.6004,0.60009998,2.1003001,1.8002,18.502199,37.004398,1.6002001,1.9002
al hudaydah,2022-08-31,6.8004999,4.0002999,0.32,2.2321999,2.8081999,24.0019,2.4802001,4.8003998,8.0005999,4.4164,2.7202001,2.0002,2.0002,3.6003001,0.6,2.0002,2.0002,18.0014,36.002899,1.5601,1.8001
al hudaydah,2022-09-30,6.8007998,4.0005002,0.31,2.2358,3.0704,23.0028,2.3503001,4.8006001,8.0010004,4.3055,3.1004,2.0002,2.0002,3.6004,0.75010002,2.0002,2.0002,18.002199,36.004299,1.6002001,1.8502001
al hudaydah,2022-10-31,1.2737,0.72530001,0.069,0.49450001,0.5758,5.1300998,0.48210001,1.0614001,1.3268,0.82660002,0.65450001,0.5219,0.45989999,0.79610002,0.1769,0.44229999,0.45989999,3.9802999,7.9604998,0.3184,0.3626
al hudaydah,2022-11-30,5.6011,3.1526,0.32010001,2.2375,2.5005,24.004801,2.1004,4.8010001,6.0012002,3.4847,2.5005,2.4005001,2.0004001,3.6006999,0.80019999,2.0004001,1.4523,18.003599,38.007599,1.4003,1.6003
al hudaydah,2022-12-31,5.6055999,3.3032999,0.32030001,2.2416999,2.4775,24.024,2.0771,4.6046,6.006,3.3734,2.3023,2.4024,1.9019001,3.4535,0.80080003,1.952,1.1512001,19.018999,38.037998,1.4014,1.6016001
al hudaydah,2023-01-31,1.1446,0.70880002,0.065399997,0.457,0.4905,4.9053998,0.40880001,0.95410001,1.2263,0.70719999,0.3818,0.4905,0.3818,0.69489998,0.1365,0.40880001,0.17739999,3.8155999,7.3580999,0.2861,0.327
al hudaydah,2023-02-28,5.6004,3.6003001,0.32,2.1867001,2.4001999,24.0019,2.0002,4.4004002,6.0005002,3.4802999,2.0002,2.4001999,2.0002,3.4003,0.6,2.0002,1.6001,18.0014,36.002899,1.4001,1.6001
al hudaydah,2023-03-31,5.6515999,3.6010001,0.3001,2.1956,2.4007001,28.007799,2.0006001,4.5012999,6.5018001,3.4460001,1.6004,2.3506999,2.0006001,3.451,0.80019999,2.0006001,1.6505001,18.505199,37.010399,1.2503999,1.6004
al hudaydah,2023-04-30,1.0537,0.7295,0.064800002,0.4339,0.47620001,4.8632002,0.3951,0.8308,1.2158,0.695,0.385,0.44580001,0.44580001,0.68900001,0.1621,0.40529999,0.36469999,4.1539998,8.1054001,0.25330001,0.3141
